State,City,Latitude,Longitude
Arkansas,Bay,35.75146,-90.57989
Arkansas,Bryant,34.612034,-92.516381
Arkansas,Conway,35.086546,-92.461287
Arkansas,Elkins,36.034216,-94.023925
Arkansas,Farmington,36.037651,-94.234344
Arkansas,Fayetteville,36.092268,-94.13256795454545
Arkansas,Greenland,36.02562,-94.186728
Arkansas,Helena-West Helena,34.53940725,-90.62551575
Arkansas,Jacksonville,34.895914000000005,-92.142859
Arkansas,Jonesboro,35.84351118181818,-90.68198245454545
Arkansas,Little Rock,34.72355236666667,-92.36206096666666
Arkansas,Lowell,36.253467,-94.16133
Arkansas,North Little Rock,34.770488,-92.23302844444444
Arkansas,Pine Bluff,34.235997,-91.9975935
Arkansas,Rogers,36.308028666666665,-94.14204666666667
Arkansas,Sherwood,34.818793,-92.1975315
Arkansas,Springdale,36.189745699999996,-94.11496625
Arkansas,Texarkana,33.460535400000005,-94.0142214
Arkansas,Van Buren,35.458099,-94.329851
Baja California,Mexicali,32.613525800000005,-115.4600802
Baja California,Punta Colonet (Ejido MÃ©xico),31.066458,-116.209671
Baja California,Tijuana,32.500885,-116.978966
Bali,Denpasar,-8.691933,115.191327
Bali,Kedonganan,-8.75679,115.168731
Bali,Kerobokan Kelod,-8.665462999999999,115.1658125
Bali,Kuta,-8.723251999999999,115.173441
Bali,Tanjung Benoa,-8.757362,115.221606
Bali,Tuban,-8.743455,115.1792145
Bali,Ubud,-8.51503,115.263412
British Columbia,Abbotsford,49.054788,-122.31967
British Columbia,North Cowichan,48.80537,-123.707736
British Columbia,Township of Langley,49.142015,-122.609335
British Columbia,Victoria,48.420791,-123.370601
California,Adelanto,34.510464999999996,-117.426155
California,Agoura Hills,34.148021,-118.759928
California,Alameda,37.77448541666667,-122.26524945833334
California,Albany,37.8757905,-122.29884675
California,Alhambra,34.075294923076925,-118.13771507692309
California,Altadena,34.171956214285714,-118.10960171428572
California,American Canyon,38.170767000000005,-122.253469
California,Anaheim,33.82885037254902,-117.8960828627451
California,Antioch,37.98652347222222,-121.79776097222222
California,Arcadia,34.125677499999995,-118.04082475
California,Artesia,33.876944,-118.083415
California,Ashland,37.69170028571428,-122.11745707142857
California,Atascadero,35.415318,-120.630132
California,Atwater,37.343638,-120.59995699999999
California,Azusa,34.12937,-117.91127142857142
California,Bakersfield,35.32023321212122,-119.03698445454546
California,Baldwin Park,34.07267242857143,-117.98097871428571
California,Banning,33.926747,-116.938528
California,Barona,32.93246,-116.873833
California,Barstow,34.885568,-117.024342
California,Bay Point,38.0232765,-121.95287450000001
California,Beaumont,33.943649,-116.99222366666667
California,Bell,33.98058983333333,-118.18170433333334
California,Bell Gardens,33.960421,-118.169546
California,Bellflower,33.881567,-118.13649825
California,Belmont,37.517828,-122.2885185
California,Berkeley,37.867069900000004,-122.28329450000001
California,Beverly Hills,34.0655095,-118.39369925
California,Bonita,32.6570075,-117.0426065
California,Brea,33.91954891666666,-117.88276408333333
California,Brentwood,37.94751590909091,-121.73153045454546
California,Buena Creek,33.163623,-117.211333
California,Buena Park,33.853277,-118.00640036363637
California,Burbank,34.181543363636365,-118.33134372727272
California,Burlingame,37.591721500000006,-122.35666850000001
California,Camarillo,34.22304025,-119.05342999999999
California,Cambria,35.586719,-121.119256
California,Cameron Park,38.662322,-121.003533
California,Campbell,37.28983375,-121.9530595
California,Canyon Lake,33.6748105,-117.260868
California,Capitola,36.9728665,-121.95199299999999
California,Carlsbad,33.129251571428576,-117.30907342857142
California,Carson,33.84416955,-118.25783763333334
California,Castro Valley,37.6925380625,-122.071037
California,Cathedral City,33.820684666666665,-116.45119733333333
California,Ceres,37.595006999999995,-120.91074725
California,Cerritos,33.864340176470584,-118.08509094117647
California,Cherryland,37.67654133333333,-122.105279
California,Chino,34.01814266666667,-117.705413625
California,Chino Hills,33.9884398,-117.73314460000002
California,Chula Vista,32.64295485714286,-117.01116157142857
California,Citrus Heights,38.69062041666667,-121.30848408333334
California,City of Shafter,35.500401,-119.18212
California,Claremont,34.0985884,-117.718422
California,Clovis,36.818724333333336,-119.70431966666666
California,Coachella,33.681205,-116.192825
California,Colma,37.671454,-122.456773
California,Colton,34.04446985714286,-117.31180571428571
California,Commerce,34.003896600000004,-118.14803179999998
California,Compton,33.893458046153846,-118.22479287692308
California,Concord,37.9854392,-122.04123826666667
California,Contra Costa Centre,37.935849,-122.054603
California,Cordelia,38.20957,-122.147342
California,Corona,33.84604141463414,-117.56029914634148
California,Coronado,32.699109,-117.173392
California,Costa Mesa,33.6813392,-117.89676773333333
California,Covina,34.086779954545456,-117.88703804545456
California,Crockett,38.060212,-122.228361
California,Cudahy,33.967491,-118.18473
California,Culver City,34.00181215789474,-118.39697210526315
California,Cupertino,37.328194599999996,-122.0344112
California,Cypress,33.820144600000006,-118.0282776
California,Daly City,37.6898142,-122.4713278
California,Dana Point,33.459833,-117.657742
California,Desert Hot Springs,33.9690045,-116.532444
California,Diamond Bar,33.99903781818182,-117.82412445454544
California,Dinuba,36.548745,-119.388564
California,Discovery Bay,37.896782,-121.58498900000001
California,Dixon,38.491163,-121.804039
California,Downey,33.94162696774194,-118.1297825483871
California,Duarte,34.14676133333333,-117.952312
California,Dublin,37.706747,-121.90972933333335
California,East Palo Alto,37.4626398,-122.1419246
California,Eastvale,33.9729464,-117.572102
California,El Cajon,32.80214436363636,-116.96253427272727
California,El Cerrito,37.90293542105263,-122.305774
California,El Monte,34.084345,-118.061411
California,El Segundo,33.9125814,-118.3913258
California,El Sobrante,37.966656,-122.305478
California,Elk Grove,38.44864094444444,-121.41483746296296
California,Emeryville,37.83867614285714,-122.28907514285713
California,Encinitas,33.03914042857143,-117.2781532857143
California,Escondido,33.1346074375,-117.07701775
California,Exeter,36.303631,-119.139038
California,Fairfax,37.984454,-122.582119
California,Fairfield,38.24839900714286,-122.06415621428572
California,Fallbrook,33.380112499999996,-117.246781
California,Fillmore,34.390748,-118.928804
California,Firestone Park,33.970726166666665,-118.24159816666668
California,Folsom,38.65068633333333,-121.17536866666667
California,Fontana,34.0961673253012,-117.45315172289156
California,Foster City,37.56831,-122.268701
California,Fountain Valley,33.696762,-117.937223
California,Fowler,36.613978,-119.671672
California,Fremont,37.549925125,-122.0084219375
California,Fresno,36.77084861111111,-119.778978
California,Fullerton,33.88116970588235,-117.89343705882352
California,Garden Grove,33.77599225,-117.955412
California,Gardena,33.89611047368421,-118.30794389473685
California,Gilroy,37.020463500000005,-121.56790050000001
California,Glendale,34.15685911111111,-118.2530251111111
California,Glendora,34.1181025,-117.8383025
California,Goleta,34.434441166666666,-119.88373644444444
California,Grand Terrace,34.041492,-117.317148
California,Hawaiian Gardens,33.83406133333333,-118.07116366666666
California,Hawthorne,33.918834499999996,-118.34541779545454
California,Hayward,37.64760796428572,-122.07947935714286
California,Healdsburg,38.666896,-122.815511
California,Hemet,33.747535,-116.97747174999999
California,Hercules,38.0126345,-122.261421
California,Hermosa Beach,33.869619,-118.393887
California,Hesperia,34.41704466666667,-117.35442333333333
California,Highland,34.12272333333333,-117.222081
California,Highlands-Baywood Park,37.519078,-122.35126
California,Huntington Beach,33.7086865,-118.0205
California,Huntington Park,33.9825095,-118.2105745
California,Indio,33.72394670967742,-116.24558793548387
California,Inglewood,33.955488389610395,-118.34780683116882
California,Irvine,33.68487066666666,-117.84102733333333
California,Irwindale,34.110563,-117.96808300000001
California,Isla Vista,34.41479,-119.8481
California,Jurupa Valley,34.000271375000004,-117.48319825
California,Kingsburg,36.51580425,-119.56077775
California,La Habra,33.938508,-117.942369
California,La Mesa,32.767406,-117.0226748
California,La Mirada,33.8995285,-118.0074875
California,La Presa,32.683746,-117.027266
California,La Puente,34.029308,-117.953362
California,La Quinta,33.70986,-116.28491149999999
California,La Verne,34.114663,-117.773937
California,Lafayette,37.892786,-122.13089249999999
California,Laguna Beach,33.542908,-117.78569
California,Lake Elsinore,33.68021578333333,-117.29430758333332
California,Lake Forest,33.622142,-117.698613
California,Lakeside,32.86061766666666,-116.913772
California,Lakewood,33.84422875,-118.13208064999999
California,Lancaster,34.685365318181816,-118.14130213636363
California,Lawndale,33.892929200000005,-118.3484544
California,Lemon Grove,32.741472599999994,-117.04322440000001
California,Lincoln,38.868494999999996,-121.299196
California,Live Oak,36.979566,-121.979479
California,Livermore,37.705977,-121.733551
California,Lodi,38.114559,-121.3043635
California,Loma Linda,34.064651749999996,-117.25551425
California,Lomita,33.790216666666666,-118.31672366666668
California,Lompoc,34.668607,-120.4644475
California,Long Beach,33.81884270040486,-118.17315371659919
California,Loomis,38.815977,-121.188424
California,Los Alamitos,33.8062475,-118.0592125
California,Los Angeles,34.05863016894934,-118.3610438630394
California,Los Banos,37.052836,-120.870205
California,Los Gatos,37.254296,-121.956106
California,Lynn Ranch,34.189601,-118.905701
California,Lynwood,33.92212513333333,-118.20321433333334
California,Malibu,34.0358325,-118.6862055
California,Manhattan Beach,33.895087,-118.392636
California,Manteca,37.795651666666664,-121.165466
California,Marina,36.703209,-121.80049
California,Marine Corps Base Camp Pendleton,33.31467415,-117.31153
California,Maywood,33.987475499999995,-118.19028866666667
California,Menifee,33.68094057142857,-117.17877542857143
California,Menlo Park,37.44856433333333,-122.17023400000001
California,Milpitas,37.4290774,-121.90439799999999
California,Mission Viejo,33.625199,-117.646515
California,Modesto,37.63425811111111,-121.00827761111113
California,Monrovia,34.1414632,-117.99640400000001
California,Montclair,34.077687000000005,-117.6935876
California,Montebello,34.02162766666667,-118.11087316666668
California,Monterey,36.6128485,-121.87746000000001
California,Monterey Park,34.046247083333334,-118.13233766666667
California,Moorpark,34.28525575,-118.87537575
California,Moreno Valley,33.928759383333336,-117.22673045
California,Murrieta,33.56695795238095,-117.18811004761905
California,National City,32.654236,-117.066595
California,Newark,37.531909142857145,-122.00992899999999
California,Newport Beach,33.57737,-117.837051
California,Norco,33.916597,-117.556988
California,Norwalk,33.89998285714286,-118.08073052380954
California,Novato,38.1162495,-122.5645065
California,Oakland,37.785946657342656,-122.22709669930069
California,Oakley,37.9890862,-121.73026239999999
California,Oceanside,33.190718,-117.289849
California,Ojai,34.442688,-119.225669
California,Ontario,34.05571823214286,-117.60849516071428
California,Orange,33.79357592857143,-117.8671097142857
California,Orcutt,34.87737525,-120.41860175
California,Orinda,37.8855826,-122.1839742
California,Oxnard,34.20291955555555,-119.18059177777779
California,Pacheco,37.99276,-122.066159
California,Palm Desert,33.73513833333333,-116.387322
California,Palm Springs,33.846864249999996,-116.5456395
California,Palmdale,34.5776257,-118.10840499999999
California,Palo Alto,37.443250500000005,-122.17055450000001
California,Paramount,33.901382342105265,-118.17165631578946
California,Pasadena,34.15120541666667,-118.12720913888887
California,Perris,33.81718507142857,-117.22484135714285
California,Petaluma,38.240542,-122.620971
California,Petaluma Center,38.256215,-122.807251
California,Pico Rivera,33.996175375,-118.0836856875
California,Pinole,37.998233,-122.285415
California,Pittsburg,38.01434830769231,-121.88438307692307
California,Placentia,33.872012142857145,-117.874113
California,Pleasant Hill,37.95551171428571,-122.06134342857142
California,Pleasanton,37.684522199999996,-121.89878806666667
California,Pleasure Point,36.962784,-121.972988
California,Pomona,34.0532764,-117.7745672
California,Porterville,36.085331,-119.041001
California,Poway,32.959235,-117.054723
California,Rancho Cordova,38.574660083333335,-121.29025691666668
California,Rancho Cucamonga,34.11639551785714,-117.55907514285715
California,Redding,40.593595,-122.37396966666667
California,Redlands,34.057771375,-117.18393225
California,Redondo Beach,33.853035500000004,-118.370762
California,Redwood City,37.48308394166667,-122.226181575
California,Rialto,34.10618866666667,-117.37883120833334
California,Richmond,37.936418140350874,-122.35423421052631
California,Riverside,33.95400561666666,-117.36550255
California,Rodeo,38.035326,-122.253606
California,Rosemead,34.06566175,-118.08385575
California,Roseville,38.76227983333333,-121.27872491666666
California,Sacramento,38.552562410852715,-121.46926666666667
California,Salinas,36.686843714285715,-121.63681514285715
California,San Bernardino,34.126011857142856,-117.3138062244898
California,San Bruno,37.629938,-122.42302333333333
California,San Carlos,37.50484075,-122.258974
California,San Diego,32.77253360129033,-117.13584392903226
California,San Dimas,34.09276575,-117.8242875
California,San Fernando,34.278695,-118.437951
California,San Francisco,37.749501328467154,-122.41990528467153
California,San Gabriel,34.084075000000006,-118.09410066666668
California,San Jacinto,33.7954666,-116.9832936
California,San Jose,37.301803829545456,-121.85951513636364
California,San Leandro,37.71012905714286,-122.15213777142856
California,San Lorenzo,37.68214433333333,-122.12792400000001
California,San Luis Obispo,35.259293,-120.647163
California,San Marcos,33.135084285714285,-117.18224614285714
California,San Mateo,37.54493,-122.30213644444444
California,San Pablo,37.962442125,-122.342731125
California,San Ramon,37.776238,-121.916764
California,Sanger,36.7074615,-119.535114
California,Santa Ana,33.74493340625,-117.88002825
California,Santa Barbara,34.430161,-119.73102850000001
California,Santa Clara,37.357728125,-121.979591
California,Santa Clarita,34.40871071428571,-118.48714257142856
California,Santa Cruz,36.967591,-122.021934
California,Santa Fe Springs,33.891055,-118.04130479999999
California,Santa Maria,34.92537933333333,-120.43092966666666
California,Santa Monica,34.019505172413794,-118.47957896551725
California,Santa Paula,34.364313,-119.045849
California,Santa Rosa,38.485291,-122.740692
California,Santee,32.836198,-116.990461
California,Sausalito,37.866536,-122.504461
California,Seal Beach,33.771536,-118.046692
California,Signal Hill,33.80452325,-118.16986925
California,Simi Valley,34.279316666666666,-118.74595366666667
California,South El Monte,34.041244,-118.04336475
California,South Gate,33.945812499999995,-118.20167025
California,South San Francisco,37.6588888,-122.4306688
California,Spring Valley,32.71603283333334,-116.99042933333334
California,Stanton,33.788085,-117.991875
California,Stockton,37.95834611428572,-121.275065
California,Suisun City,38.247841,-121.983284
California,Sunnyvale,37.37284530769231,-122.02152546153846
California,Temecula,33.49379587804878,-117.1243973414634
California,Temescal Valley,33.7732296,-117.48237300000001
California,Temple City,34.098754,-118.0674435
California,Torrance,33.84673907692308,-118.33492153846154
California,Tracy,37.709151500000004,-121.484363
California,Turlock,37.497516999999995,-120.83584083333334
California,Tustin,33.7221775,-117.82105875
California,Twentynine Palms,34.15761525,-116.063564
California,Twin Lakes,36.964124,-121.98988
California,Unincorporated Santa Monica Mountains,34.070744000000005,-118.692125
California,Union City,37.595527600000004,-122.04513
California,Upland,34.10632157692308,-117.66175415384616
California,Vacaville,38.364316375,-121.971966625
California,Vallejo,38.11563195555556,-122.2202064
California,Ventura,34.27543642857143,-119.23834371428572
California,Vernon,34.005872333333336,-118.210165
California,Veterans Administration,34.055085,-118.451255
California,Victorville,34.50580787272727,-117.31874745454546
California,Visalia,36.295396000000004,-119.30878733333333
California,Vista,33.199618400000006,-117.24834200000001
California,Walnut,34.03072025,-117.85471725
California,Walnut Creek,37.902029,-122.05831475
California,Waterford,37.636849,-120.74966
California,Watsonville,36.922773500000005,-121.75584950000001
California,Weed,41.416039,-122.389992
California,West Covina,34.06623008695652,-117.91210604347826
California,West Hollywood,34.08928266666666,-118.37234355555555
California,West Sacramento,38.562807666666664,-121.53644883333334
California,Westlake Village,34.156644,-118.803564
California,Westminster,33.7581255,-118.00026110000002
California,Whittier,33.96447414285714,-118.02152133333333
California,Wildomar,33.599582,-117.24312300000001
California,Yorba Linda,33.869436,-117.7598955
California,Yuba City,39.140712,-121.62897
Chihuahua,Chihuahua,28.6497617,-106.0945965
Coahuila,Monclova,26.9282095,-101.416426
Coahuila,Saltillo,25.431124,-100.958453
Coahuila,San Juan de Villanueva,25.572436,-102.99616
Colorado,Aurora,39.705703210526316,-104.81134078947369
Colorado,Broomfield,39.945789,-105.028707
Colorado,Castle Rock,39.348828,-104.871454
Colorado,Centennial,39.59755,-104.88640833333334
Colorado,Commerce City,39.793543,-104.91607
Colorado,Denver,39.74132652,-104.92340281999999
Colorado,Englewood,39.620075,-104.987129
Colorado,Evans,40.356005,-104.74491
Colorado,Falcon,38.93388,-104.60575
Colorado,Fort Collins,40.56014166666667,-105.08901966666667
Colorado,Glendale,39.706417,-104.933469
Colorado,Golden,39.722205,-105.209499
Colorado,Greeley,40.400566000000005,-104.70000333333333
Colorado,Lakewood,39.688955444444446,-105.1365668888889
Colorado,Lone Tree,39.565884999999994,-104.8772065
Colorado,Loveland,40.46664,-104.988907
Colorado,Mead,40.182697,-104.980418
Colorado,Northglenn,39.914046,-104.963999
Colorado,Thornton,39.913345,-104.94709
Colorado,Western Hills,39.826287,-104.99532
Colorado,Westminster,39.856913,-105.060643
Colorado,Wray,40.077273500000004,-102.20039225
Connecticut,Andover,41.743601,-72.38136
Connecticut,Berlin,41.634338,-72.7304265
Connecticut,Bethel,41.3936435,-73.4079945
Connecticut,Bloomfield,41.82767775,-72.7046865
Connecticut,Bridgeport,41.18317214285714,-73.19184585714287
Connecticut,Bristol,41.6565095,-72.91339350000001
Connecticut,Brookfield,41.4617655,-73.3993135
Connecticut,Cheshire,41.552725833333334,-72.88628216666667
Connecticut,Cromwell,41.59587533333333,-72.67485733333334
Connecticut,Danbury,41.39935995652174,-73.47459530434783
Connecticut,Darien,41.0769135,-73.471108875
Connecticut,East Hartford,41.76751955555555,-72.60449244444445
Connecticut,Enfield,42.021112,-72.588245
Connecticut,Fitchville,41.569562,-72.160185
Connecticut,Glastonbury,41.661716,-72.622264
Connecticut,Greenwich,41.03099609090909,-73.62403236363636
Connecticut,Groton,41.36132275,-72.04567525
Connecticut,Hartford,41.759419375,-72.687438265625
Connecticut,Kensington,41.641056,-72.758753
Connecticut,Ledyard,41.481548,-72.00891
Connecticut,Manchester,41.79380754545454,-72.55444181818183
Connecticut,Meriden,41.540568111111114,-72.79804666666666
Connecticut,Middlebury,41.52384133333334,-73.09800333333334
Connecticut,Middletown,41.55990388888889,-72.66910466666667
Connecticut,Milford,41.22755931707317,-73.05095990243902
Connecticut,Montville,41.47832583333334,-72.10021933333333
Connecticut,New Britain,41.6755645,-72.77840208333333
Connecticut,New Fairfield,41.4742435,-73.498662
Connecticut,New Haven,41.3114706,-72.9405146
Connecticut,New London,41.350404749999996,-72.09913399999999
Connecticut,Newington,41.670484875,-72.72967249999999
Connecticut,North Haven,41.376989,-72.865434
Connecticut,Norwalk,41.10660825,-73.4217349375
Connecticut,Norwich,41.5390035,-72.082701
Connecticut,Orange,41.271947636363635,-73.00584145454546
Connecticut,Plainville,41.65966,-72.850005
Connecticut,Poquetanuck,41.49737,-72.037108
Connecticut,Portland,41.568552,-72.603794
Connecticut,Rocky Hill,41.681648,-72.654909
Connecticut,Shelton,41.27275,-73.12298166666666
Connecticut,South Windsor,41.812633,-72.61340133333333
Connecticut,Southington,41.5981235,-72.8796605
Connecticut,Stamford,41.061056615384615,-73.537265
Connecticut,Stratford,41.19142441935484,-73.13509293548387
Connecticut,Torrington,41.80483975,-73.11601075
Connecticut,Trumbull,41.22522,-73.178894
Connecticut,Wallingford,41.487660636363636,-72.81005372727272
Connecticut,Waterbury,41.54692474509804,-73.04035215686275
Connecticut,Waterford,41.397346,-72.1221725
Connecticut,Watertown,41.617109,-73.065765
Connecticut,West Hartford,41.78712628571429,-72.72483085714285
Connecticut,West Haven,41.2707432,-72.973862
Connecticut,Westport,41.1298106,-73.3364515
Connecticut,Wethersfield,41.7203365,-72.64778949999999
Connecticut,Windsor,41.84719647368421,-72.67057136842105
Connecticut,Wolcott,41.55647,-72.971646
Delaware,Ardencroft,39.793403,-75.480544
Delaware,Brookside,39.66265625,-75.70889575
Delaware,Cheswold,39.22169,-75.5757
Delaware,Claymont,39.79708433333334,-75.45776566666667
Delaware,Dover,39.1727201884058,-75.53498372463768
Delaware,Harrington,38.921215,-75.567473
Delaware,Lewes,38.775868,-75.13601
Delaware,Middletown,39.465229,-75.718829
Delaware,New Castle,39.6830355,-75.57207500000001
Delaware,Newark,39.66908825,-75.74816560000001
Delaware,Newport,39.712078,-75.606273
Delaware,Rehoboth Beach,38.718611,-75.116364
Delaware,Rising SunâLebanon,39.102290833333335,-75.5367425
Delaware,Selbyville,38.4535515,-75.2165635
Delaware,Smyrna,39.292175,-75.592778
Delaware,Talleyville,39.812934,-75.555848
Delaware,Wilmington,39.75086821428572,-75.55278078571429
Delaware,Wilmington Manor,39.684457,-75.58773725
District of Columbia,Washington,38.908595574552685,-77.01518870974155
Distrito Nacional,Santo Domingo de GuzmÃ¡n,18.4674245,-69.924772
Florida,Alachua,29.707664,-82.460717
Florida,Alafaya,28.571520111111113,-81.20653466666667
Florida,Altamonte Springs,28.66347269230769,-81.39531438461539
Florida,Apopka,28.602319,-81.49470600000001
Florida,Auburndale,28.058069500000002,-81.8071535
Florida,Ave Maria,26.34269,-81.427749
Florida,Aventura,25.960640333333334,-80.14962466666667
Florida,Boca Raton,26.376252454545455,-80.118426
Florida,Boca West,26.329559,-80.170271
Florida,Bonita Springs,26.31867,-81.74717
Florida,Boynton Beach,26.531321214285715,-80.08384507142857
Florida,Bradenton,27.492457,-82.5178
Florida,Brandon,27.932646785714287,-82.30543407142856
Florida,Cape Coral,26.605171,-82.005954
Florida,Casselberry,28.661841,-81.3357428
Florida,Celebration,28.318585499999998,-81.546572
Florida,Citrus Park,28.082003,-82.574376
Florida,Clearwater,27.95786375,-82.73028575000001
Florida,Clermont,28.526605833333335,-81.73422816666667
Florida,Cocoa West,28.321696,-80.768736
Florida,Coconut Creek,26.257191785714287,-80.18546342857142
Florida,Conway,28.499304,-81.324471
Florida,Cooper City,26.038697,-80.26520233333333
Florida,Coral Gables,25.727432333333336,-80.27075833333333
Florida,Coral Springs,26.240418428571427,-80.25946385714285
Florida,Cutler Bay,25.582683428571432,-80.36099442857143
Florida,Dania Beach,26.062281466666665,-80.15055893333333
Florida,Davie,26.07710527659574,-80.27627523404254
Florida,Daytona Beach,29.199436714285714,-81.03501376190476
Florida,De Land Southwest,29.010697,-81.307415
Florida,DeBary,28.87413475,-81.30707825
Florida,DeLand,29.016887,-81.27060466666667
Florida,Deerfield Beach,26.31483785714286,-80.12804342857143
Florida,Delray Beach,26.460497600000004,-80.1027558
Florida,Deltona,28.907957,-81.21003
Florida,Doral,25.807745,-80.37083333333334
Florida,Dr. Phillips,28.448624,-81.478548
Florida,Dunedin,28.014315,-82.794551
Florida,East Lake-Orient Park,27.993405,-82.358774
Florida,East Naples,26.1412315,-81.76668699999999
Florida,Edgewood,28.49139,-81.383764
Florida,Egypt Lake-Leto,28.018368999999996,-82.51423666666666
Florida,El Portal,25.856587,-80.20311475
Florida,Ensley,30.521261,-87.310239
Florida,Fairview Shores,28.6078385,-81.386308
Florida,Fernandina Beach,30.656367,-81.4502452
